context_id,source_id,forbidden_term,context_classification,scan_status
G2AD-FORBID-0926,G2Z-DOSSIER-0055,yield,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0927,G2Z-DOSSIER-0055,winner,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0928,G2Z-DOSSIER-0055,detection_probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0929,G2Z-DOSSIER-0055,wet pass probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0930,G2Z-DOSSIER-0055,clogging rate,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0931,G2Z-DOSSIER-0055,time-to-clog,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0932,G2Z-DOSSIER-0055,recovery,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0933,G2Z-DOSSIER-0055,fabrication release,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0934,G2Z-DOSSIER-0055,formula use,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0935,G2Z-DOSSIER-0055,grain-level ingestion,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0936,G2Z-DOSSIER-0056,q_ch weighting,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0937,G2Z-DOSSIER-0056,q_ch*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0938,G2Z-DOSSIER-0056,q_ch*chi*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0939,G2Z-DOSSIER-0056,chi_selected,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0940,G2Z-DOSSIER-0056,route_score,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0941,G2Z-DOSSIER-0056,JOINT_ROUTE_CLASS,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0942,G2Z-DOSSIER-0056,JRC,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0943,G2Z-DOSSIER-0056,yield,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0944,G2Z-DOSSIER-0056,winner,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0945,G2Z-DOSSIER-0056,detection_probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0946,G2Z-DOSSIER-0056,wet pass probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0947,G2Z-DOSSIER-0056,clogging rate,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0948,G2Z-DOSSIER-0056,time-to-clog,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0949,G2Z-DOSSIER-0056,recovery,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0950,G2Z-DOSSIER-0056,fabrication release,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0951,G2Z-DOSSIER-0056,formula use,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0952,G2Z-DOSSIER-0056,grain-level ingestion,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0953,G2Z-DOSSIER-0057,q_ch weighting,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0954,G2Z-DOSSIER-0057,q_ch*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0955,G2Z-DOSSIER-0057,q_ch*chi*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0956,G2Z-DOSSIER-0057,chi_selected,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0957,G2Z-DOSSIER-0057,route_score,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0958,G2Z-DOSSIER-0057,JOINT_ROUTE_CLASS,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0959,G2Z-DOSSIER-0057,JRC,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0960,G2Z-DOSSIER-0057,yield,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0961,G2Z-DOSSIER-0057,winner,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0962,G2Z-DOSSIER-0057,detection_probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0963,G2Z-DOSSIER-0057,wet pass probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0964,G2Z-DOSSIER-0057,clogging rate,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0965,G2Z-DOSSIER-0057,time-to-clog,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0966,G2Z-DOSSIER-0057,recovery,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0967,G2Z-DOSSIER-0057,fabrication release,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0968,G2Z-DOSSIER-0057,formula use,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0969,G2Z-DOSSIER-0057,grain-level ingestion,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0970,G2Z-DOSSIER-0058,q_ch weighting,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0971,G2Z-DOSSIER-0058,q_ch*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0972,G2Z-DOSSIER-0058,q_ch*chi*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0973,G2Z-DOSSIER-0058,chi_selected,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0974,G2Z-DOSSIER-0058,route_score,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0975,G2Z-DOSSIER-0058,JOINT_ROUTE_CLASS,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0976,G2Z-DOSSIER-0058,JRC,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0977,G2Z-DOSSIER-0058,yield,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0978,G2Z-DOSSIER-0058,winner,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0979,G2Z-DOSSIER-0058,detection_probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0980,G2Z-DOSSIER-0058,wet pass probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0981,G2Z-DOSSIER-0058,clogging rate,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0982,G2Z-DOSSIER-0058,time-to-clog,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0983,G2Z-DOSSIER-0058,recovery,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0984,G2Z-DOSSIER-0058,fabrication release,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0985,G2Z-DOSSIER-0058,formula use,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0986,G2Z-DOSSIER-0058,grain-level ingestion,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0987,G2Z-DOSSIER-0059,q_ch weighting,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0988,G2Z-DOSSIER-0059,q_ch*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0989,G2Z-DOSSIER-0059,q_ch*chi*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0990,G2Z-DOSSIER-0059,chi_selected,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0991,G2Z-DOSSIER-0059,route_score,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0992,G2Z-DOSSIER-0059,JOINT_ROUTE_CLASS,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0993,G2Z-DOSSIER-0059,JRC,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0994,G2Z-DOSSIER-0059,yield,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0995,G2Z-DOSSIER-0059,winner,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0996,G2Z-DOSSIER-0059,detection_probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0997,G2Z-DOSSIER-0059,wet pass probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0998,G2Z-DOSSIER-0059,clogging rate,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0999,G2Z-DOSSIER-0059,time-to-clog,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1000,G2Z-DOSSIER-0059,recovery,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1001,G2Z-DOSSIER-0059,fabrication release,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1002,G2Z-DOSSIER-0059,formula use,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1003,G2Z-DOSSIER-0059,grain-level ingestion,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1004,G2Z-DOSSIER-0060,q_ch weighting,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1005,G2Z-DOSSIER-0060,q_ch*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1006,G2Z-DOSSIER-0060,q_ch*chi*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1007,G2Z-DOSSIER-0060,chi_selected,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1008,G2Z-DOSSIER-0060,route_score,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1009,G2Z-DOSSIER-0060,JOINT_ROUTE_CLASS,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1010,G2Z-DOSSIER-0060,JRC,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1011,G2Z-DOSSIER-0060,yield,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1012,G2Z-DOSSIER-0060,winner,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1013,G2Z-DOSSIER-0060,detection_probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1014,G2Z-DOSSIER-0060,wet pass probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1015,G2Z-DOSSIER-0060,clogging rate,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1016,G2Z-DOSSIER-0060,time-to-clog,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1017,G2Z-DOSSIER-0060,recovery,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1018,G2Z-DOSSIER-0060,fabrication release,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1019,G2Z-DOSSIER-0060,formula use,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1020,G2Z-DOSSIER-0060,grain-level ingestion,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1021,G2Z-DOSSIER-0061,q_ch weighting,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1022,G2Z-DOSSIER-0061,q_ch*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1023,G2Z-DOSSIER-0061,q_ch*chi*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1024,G2Z-DOSSIER-0061,chi_selected,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1025,G2Z-DOSSIER-0061,route_score,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1026,G2Z-DOSSIER-0061,JOINT_ROUTE_CLASS,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1027,G2Z-DOSSIER-0061,JRC,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1028,G2Z-DOSSIER-0061,yield,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1029,G2Z-DOSSIER-0061,winner,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1030,G2Z-DOSSIER-0061,detection_probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1031,G2Z-DOSSIER-0061,wet pass probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1032,G2Z-DOSSIER-0061,clogging rate,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1033,G2Z-DOSSIER-0061,time-to-clog,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1034,G2Z-DOSSIER-0061,recovery,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1035,G2Z-DOSSIER-0061,fabrication release,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1036,G2Z-DOSSIER-0061,formula use,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1037,G2Z-DOSSIER-0061,grain-level ingestion,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1038,G2Z-DOSSIER-0062,q_ch weighting,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1039,G2Z-DOSSIER-0062,q_ch*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1040,G2Z-DOSSIER-0062,q_ch*chi*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1041,G2Z-DOSSIER-0062,chi_selected,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1042,G2Z-DOSSIER-0062,route_score,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1043,G2Z-DOSSIER-0062,JOINT_ROUTE_CLASS,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1044,G2Z-DOSSIER-0062,JRC,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1045,G2Z-DOSSIER-0062,yield,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1046,G2Z-DOSSIER-0062,winner,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1047,G2Z-DOSSIER-0062,detection_probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1048,G2Z-DOSSIER-0062,wet pass probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1049,G2Z-DOSSIER-0062,clogging rate,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1050,G2Z-DOSSIER-0062,time-to-clog,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1051,G2Z-DOSSIER-0062,recovery,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1052,G2Z-DOSSIER-0062,fabrication release,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1053,G2Z-DOSSIER-0062,formula use,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1054,G2Z-DOSSIER-0062,grain-level ingestion,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1055,G2Z-DOSSIER-0063,q_ch weighting,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1056,G2Z-DOSSIER-0063,q_ch*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1057,G2Z-DOSSIER-0063,q_ch*chi*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1058,G2Z-DOSSIER-0063,chi_selected,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1059,G2Z-DOSSIER-0063,route_score,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1060,G2Z-DOSSIER-0063,JOINT_ROUTE_CLASS,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1061,G2Z-DOSSIER-0063,JRC,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1062,G2Z-DOSSIER-0063,yield,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1063,G2Z-DOSSIER-0063,winner,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1064,G2Z-DOSSIER-0063,detection_probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1065,G2Z-DOSSIER-0063,wet pass probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1066,G2Z-DOSSIER-0063,clogging rate,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1067,G2Z-DOSSIER-0063,time-to-clog,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1068,G2Z-DOSSIER-0063,recovery,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1069,G2Z-DOSSIER-0063,fabrication release,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1070,G2Z-DOSSIER-0063,formula use,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1071,G2Z-DOSSIER-0063,grain-level ingestion,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1072,G2Z-DOSSIER-0064,q_ch weighting,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1073,G2Z-DOSSIER-0064,q_ch*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1074,G2Z-DOSSIER-0064,q_ch*chi*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1075,G2Z-DOSSIER-0064,chi_selected,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1076,G2Z-DOSSIER-0064,route_score,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1077,G2Z-DOSSIER-0064,JOINT_ROUTE_CLASS,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1078,G2Z-DOSSIER-0064,JRC,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1079,G2Z-DOSSIER-0064,yield,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-1080,G2Z-DOSSIER-0064,winner,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
